time;X_value;Y_value;Z_value
2,9162;6,26103;-3,67761;2,62413
2,9175;6,32567;-3,81169;2,6744
2,9197;6,37835;-3,86436;2,66722
2,9223;6,60102;-3,96731;2,62891
2,924;6,92185;-4,099;2,593
2,9256;7,09184;-4,17322;2,59539
2,9281;7,43422;-4,38392;2,61934
2,9298;7,57788;-4,52518;2,64807
2,9358;8,09504;-5,11896;2,77975
2,9359;8,09504;-5,11896;2,77975
2,9361;8,19081;-5,28656;2,83003
2,9377;8,32968;-5,59542;2,95214
2,9401;8,447;-5,84682;3,06946
2,9419;8,47334;-5,96414;3,11735
2,9485;8,49489;-6,17005;3,21312
2,9486;8,51644;-6,25863;3,26579
2,9486;8,53798;-6,38793;3,33283
2,9507;8,54996;-6,49088;3,39508
2,9551;8,57869;-6,58665;3,48606
2,9551;8,57869;-6,6082;3,52677
2,9558;8,57629;-6,62256;3,55789
2,9581;8,56911;-6,62496;3,58423
2,9598;8,54756;-6,58665;3,64409
2,963;8,52841;-6,56031;3,67761
2,9638;8,50446;-6,51961;3,78056
2,9661;8,45897;-6,44299;3,90267
2,9675;8,43024;-6,41187;3,97689
2,9695;8,37757;-6,38314;4,13731
2,9747;8,35362;-6,36398;4,57306
2,9747;8,35362;-6,36398;4,57306
2,9755;8,34884;-6,37595;4,71433
2,978;8,34405;-6,40947;4,8508
2,98;8,3201;-6,47412;5,05192
2,9818;8,24109;-6,53876;5,21234
2,9836;8,1956;-6,5675;5,29374
2,9856;8,09504;-6,65369;5,44219
2,9884;8,00406;-6,76143;5,58584
2,9899;7,94181;-6,80453;5,63133
2,9956;7,69999;-6,94819;5,75584
2,9956;7,69999;-6,94819;5,75584
2,9956;7,63534;-6,97931;5,75105
2,998;7,52281;-7,04875;5,67922
3,0006;7,47493;-7,07029;5,65767
3,0019;7,37676;-7,12057;5,5619
3,0039;7,30493;-7,18043;5,45895
3,0057;7,26184;-7,20677;5,3967
3,0075;7,20437;-7,31212;5,26501
3,0095;7,16606;-7,43901;5,12614
3,0156;7,13973;-7,68323;4,9777
3,0163;7,13973;-7,68323;4,9777
3,0163;7,08705;-7,77182;4,94418
3,0177;7,05832;-7,97772;4,88671
3,0196;6,97452;-8,15729;4,91305
3,0216;6,92903;-8,23152;4,98967
3,0242;6,81889;-8,34165;5,19558
3,0258;6,69439;-8,41827;5,45416
3,0283;6,63214;-8,43742;5,58105
3,0303;6,51961;-8,47573;5,81569
3,0351;6,34483;-8,56672;6,15329
3,0359;6,34483;-8,56672;6,15329
3,0361;6,29694;-8,58348;6,20357
3,0382;6,26342;-8,60263;6,24427
3,0396;6,22751;-8,64573;6,3161
3,0416;6,19399;-8,70079;6,34004
3,0444;6,18681;-8,73431;6,35919
3,0461;6,20596;-8,80614;6,41187
3,0484;6,28258;-8,83966;6,44299
3,0501;6,35441;-8,87318;6,49567
3,0545;6,71115;-8,91389;6,55792
3,0547;6,71115;-8,91389;6,55792
3,0556;6,80932;-8,91149;6,57468
3,0577;7,02241;-8,90191;6,59623
3,0597;7,1086;-8,89234;6,61538
3,0616;7,25944;-8,88037;6,68482
3,0645;7,38634;-8,88037;6,80932
3,0657;7,4438;-8,86839;6,83565
3,0684;7,49169;-8,83966;6,82129
3,0696;7,50126;-8,82769;6,80692
3,0751;7,54675;-8,72713;6,79974
3,0751;7,55394;-8,70079;6,79495
3,0757;7,55394;-8,70079;6,79495
3,083;7,52999;-8,67206;6,79974
3,083;7,50366;-8,68164;6,74946
3,0831;7,47014;-8,70319;6,71834
3,0848;7,39592;-8,77023;6,64651
3,0863;7,34803;-8,81093;6,61538
3,0879;7,20916;-8,88515;6,6082
3,09;7,07269;-8,96895;6,58665
3,0959;6,85481;-9,08627;6,59623
3,0959;6,78537;-9,12937;6,61538
3,0979;6,71594;-9,17486;6,63693
3,0979;6,63454;-9,22993;6,64172
3,1005;6,4813;-9,33049;6,64172
3,1022;6,40469;-9,37359;6,63693
3,1036;6,25624;-9,43823;6,59144
3,1056;6,13174;-9,48851;6,49088
3,1077;6,08385;-9,50527;6,4382
3,1105;6,00963;-9,52921;6,32567
3,1147;5,88992;-9,63456;6,23709
3,1148;5,88992;-9,63456;6,23709
3,1157;5,87316;-9,66329;6,22033
3,1176;5,8564;-9,68005;6,20835
3,1196;5,83006;-9,71597;6,16765
3,1222;5,78936;-9,73991;6,11977
3,1239;5,75105;-9,72794;6,10301
3,1261;5,6888;-9,69202;6,09103
3,1276;5,62415;-9,61541;6,11498
3,1311;5,57866;-9,57231;6,12216
3,1353;5,47331;-9,28979;6,08625
3,1354;5,47331;-9,28979;6,08625
3,1358;5,44937;-9,19641;6,05033
3,1375;5,39909;-8,98571;5,99287
3,1396;5,39191;-8,87318;5,96653
3,1423;5,37754;-8,63854;5,90428
3,144;5,37754;-8,44221;5,84682
3,1457;5,37275;-8,34644;5,82288
3,148;5,3943;-8,15251;5,78457
3,1504;5,42782;-7,97294;5,7295
3,1552;5,50204;-7,76463;5,60021
3,1552;5,54035;-7,76463;5,60021
3,1558;5,54035;-7,70956;5,54753
3,1576;5,58584;-7,62577;5,435
3,1599;5,65528;-7,5683;5,38233
3,1617;5,66964;-7,53718;5,37036
3,1638;5,72711;-7,49887;5,36078
3,1663;5,77499;-7,46535;5,32966
3,1678;5,79893;-7,43901;5,27938
3,17;5,86837;-7,4007;5,14051
3,1747;6,01921;-7,32169;4,8939
3,1747;6,06949;-7,29057;4,82446
3,1755;6,09343;-7,25944;4,75503
3,1788;6,11977;-7,2355;4,69038
3,1801;6,19159;-7,16367;4,59701
3,1818;6,28018;-7,08226;4,49645
3,1853;6,32328;-7,04875;4,4318
3,1861;6,56271;-6,99128;4,29772
3,1877;6,53876;-6,95058;4,28336
3,1896;6,43581;-6,8596;4,27618
3,1993;6,15807;-6,74707;4,11097
3,1994;6,15807;-6,74707;4,11097
3,1994;6,15568;-6,74228;4,12773
3,1994;6,08625;-6,69439;4,19956
3,1998;6,05033;-6,66087;4,23547
3,2024;5,9809;-6,61538;4,27139
3,2045;5,91625;-6,57947;4,27618
3,2063;5,88273;-6,5244;4,27618
3,2079;5,82766;-6,47412;4,28815
3,2096;5,80612;-6,45736;4,29533
3,2152;5,70556;-6,4382;4,35279
3,2152;5,70556;-6,4382;4,35279
3,2161;5,67204;-6,42623;4,36955
3,2177;5,63612;-6,40708;4,41983
3,22;5,59542;-6,38074;4,49166
3,2218;5,57148;-6,37835;4,52518
3,2236;5,5188;-6,3568;4,58504
3,2259;5,50204;-6,3568;4,61377
3,2279;5,44698;-6,34004;4,63771
3,2301;5,41585;-6,32328;4,62334
3,2355;5,42064;-6,33765;4,52039
3,2355;5,54753;-6,3161;4,46293
3,236;5,62894;-6,29455;4,45096
3,2388;5,58584;-6,28018;4,47729
3,2399;5,34881;-6,21793;4,5156
3,2419;5,22431;-6,18441;4,5156
3,2439;5,24346;-6,13413;4,50603
3,2467;5,26501;-6,07428;4,62095
3,2478;5,25543;-6,04315;4,70714
3,25;5,21952;-5,97611;4,86996
3,2551;5,15008;-5,82766;5,10459
3,2551;5,15008;-5,82766;5,10459
3,2558;5,15008;-5,80133;5,14769
3,2582;5,17163;-5,7702;5,20276
3,2596;5,19079;-5,70077;5,33444
3,2624;5,25783;-5,63373;5,46852
3,2642;5,3129;-5,60979;5,53556
3,2669;5,41824;-5,55711;5,65288
3,2682;5,54035;-5,49486;5,75823
3,2698;5,6026;-5,46374;5,80851
3,2747;5,83006;-5,43022;5,95935
3,2747;5,83006;-5,43022;5,95935
3,2759;5,87316;-5,43261;5,99048
3,2777;5,94498;-5,40148;6,16047
3,2801;5,95217;-5,39909;6,20357
3,2829;5,92822;-5,46852;6,16765
3,2838;5,854;-5,50923;6,09582
3,2858;5,81569;-5,51162;6,07906
3,2899;5,72232;-5,52599;6,17962
3,2899;5,58584;-5,51401;6,32807
3,2964;5,3943;-5,50444;6,47412
3,2965;5,3943;-5,50444;6,47412
3,2972;5,36557;-5,54035;6,47412
3,2977;5,57148;-5,49965;6,42863
3,3004;5,39191;-5,47331;6,47891
3,3021;5,21473;-5,42782;6,4837
3,3037;4,94178;-5,32966;6,45497
3,3057;4,82207;-5,21473;6,45257
3,3075;4,79813;-5,16445;6,46215
3,3098;4,80052;-5,11178;6,45975
3,3154;4,88193;-5,03516;6,42863
3,3167;4,86996;-5,01122;6,40708
3,3167;4,84841;-4,9753;6,3975
3,3188;4,81489;-4,94178;6,38793
3,3195;4,79813;-4,86996;6,34962
3,3215;4,84122;-4,82207;6,28737
3,3237;4,87953;-4,79334;6,23948
3,3256;4,95854;-4,74306;6,11258
3,3276;5,0184;-4,73588;6,03836
3,334;5,03755;-4,73588;5,90189
3,3354;5,01361;-4,7239;5,61697
3,3354;5,01361;-4,7239;5,61697
3,3399;5,00643;-4,72869;5,54993
3,3399;4,98967;-4,72151;5,42303
3,3417;4,99206;-4,71672;5,37754
3,342;5,03037;-4,70714;5,2698
3,3443;5,0615;-4,68081;5,17163
3,3473;5,07347;-4,66405;5,12375
3,3496;5,10459;-4,63771;5,05431
3,3499;5,1022;-4,62813;5,02798
3,355;4,99446;-4,58264;5,01122
3,3551;4,99446;-4,58264;5,01122
3,3556;4,94657;-4,57306;5,00403
3,3581;4,84122;-4,5563;4,98967
3,3596;4,69038;-4,53236;4,94178
3,362;4,62574;-4,52039;4,90108
3,3645;4,53715;-4,49884;4,82925
3,366;4,50124;-4,48927;4,79813
3,3678;4,49405;-4,4749;4,74306
3,3695;4,53715;-4,43659;4,67362
3,3755;4,69038;-4,38871;4,54433
3,3755;4,75982;-4,38871;4,49884
3,3756;4,82925;-4,37913;4,46532
3,3775;4,90826;-4,38152;4,43659
3,3798;5,05671;-4,40547;4,40307
3,3816;5,12854;-4,42941;4,3911
3,3841;5,30332;-4,47251;4,42701
3,3859;5,44937;-4,52757;4,5156
3,388;5,5212;-4,5563;4,59701
3,3897;5,66246;-4,61137;4,80292
3,396;5,88034;-4,71193;5,43022
3,396;5,88034;-4,71193;5,43022
3,3963;5,91386;-4,7239;5,60979
3,3987;5,94738;-4,73827;5,79175
3,4002;6,01442;-4,75024;6,11258
3,4019;6,04794;-4,71672;6,40469
3,4041;6,04554;-4,70236;6,522
3,4057;6,04554;-4,69278;6,70876
3,4075;5,99048;-4,67362;6,82847
3,41;5,9785;-4,66884;6,86678
3,4153;5,97132;-4,62574;6,97692
3,4153;5,97132;-4,62574;6,97692
3,4169;5,97611;-4,61616;6,99368
3,4175;6,024;-4,55152;7,06072
3,4201;6,06949;-4,52279;7,10381
3,422;6,1461;-4,46053;7,17564
3,4234;6,23469;-4,38152;7,22353
3,4256;6,30413;-4,348;7,24508
3,4277;6,43102;-4,30491;7,24029
3,4309;6,54834;-4,2642;7,1924
3,435;6,72073;-4,23308;7,00086
3,4356;6,76383;-4,23068;6,92903
3,4363;6,76383;-4,23068;6,92903
3,4376;6,80213;-4,21392;6,7758
3,4397;6,86439;-4,21392;6,61059
3,4414;6,88115;-4,20435;6,52919
3,4435;6,90269;-4,18998;6,37835
3,45;6,90509;-4,14688;6,28018
3,45;6,87636;-4,10618;6,23469
3,4507;6,71594;-4,02478;6,21314
3,4559;6,72073;-3,91703;6,21314
3,4559;6,77101;-3,8883;6,21554
3,4572;6,82368;-3,85957;6,20835
3,4578;6,86917;-3,82845;6,19399
3,4599;6,95776;-3,78535;6,1485
3,4645;7,06072;-3,71113;6,1078
3,4649;7,09184;-3,67282;6,08146
3,4661;7,15649;-3,5986;6,03118
3,4689;7,18282;-3,56029;6,01921
3,4707;7,24986;-3,49085;5,99766
3,4755;7,4031;-3,40466;5,90907
3,4755;7,4031;-3,40466;5,90907
3,4767;7,42943;-3,39269;5,88034
3,4786;7,4845;-3,3855;5,81569
3,4799;7,50845;-3,39029;5,78696
3,4821;7,59943;-3,37832;5,74147
3,4837;7,6928;-3,35917;5,72471
3,4854;7,74548;-3,31607;5,71992
3,4882;7,85083;-3,25382;5,75584
3,4895;7,89153;-3,2203;5,78217
3,4948;7,97054;-3,07425;5,8109
3,4949;7,97054;-3,07425;5,8109
3,4975;7,97772;-3,04312;5,80612
3,4976;7,96575;-2,99284;5,7702
3,5;7,92505;-2,97608;5,69598
3,5022;7,89153;-2,96411;5,65528
3,5034;7,80534;-2,95214;5,56908
3,5057;7,75506;-2,95693;5,52599
3,5075;7,66647;-2,99045;5,43979
3,5094;7,5683;-3,02157;5,34881
3,5146;7,47971;-3,0527;5,186
3,5146;7,4869;-3,06467;5,13093
3,5155;7,49887;-3,07664;5,06389
3,5181;7,50845;-3,07185;5,00403
3,5195;7,51563;-3,07425;4,90108
3,5215;7,51563;-3,06707;4,84122
3,5235;7,51563;-3,04073;4,74545
3,5257;7,54675;-3,01679;4,66405
3,5275;7,5707;-2,99284;4,61616
3,5295;7,62816;-2,94017;4,55152
3,5354;7,75027;-2,87552;4,41744
3,5354;7,75027;-2,87552;4,41744
3,5356;7,76942;-2,85637;4,38392
3,538;7,78139;-2,83482;4,35758
3,5394;7,78858;-2,77257;4,35519
3,5415;7,81731;-2,70074;4,36716
3,5442;7,82928;-2,65286;4,37673
3,5454;7,88435;-2,57145;4,41504
3,5478;7,96815;-2,46371;4,47969
3,55;8,0304;-2,39667;4,50363
3,5549;8,19321;-2,24583;4,59701
3,5549;8,19321;-2,24583;4,59701
3,5555;8,22673;-2,23146;4,61377
3,5576;8,29856;-2,19555;4,6401
3,5601;8,32489;-2,18597;4,65208
3,5616;8,3656;-2,18597;4,62095
3,5636;8,42306;-2,19316;4,54433
3,5663;8,44461;-2,20752;4,51081
3,5679;8,5332;-2,2578;4,46532
3,5703;8,62897;-2,30569;4,38631
3,5745;8,76783;-2,40864;4,25223
3,5746;8,76783;-2,40864;4,25223
3,5758;8,81093;-2,45892;4,22111
3,5778;8,89713;-2,56427;4,17562
3,5836;8,9905;-2,6361;4,15646
3,5839;9,04318;-2,6744;4,15407
3,5839;9,13176;-2,74623;4,17801
3,5862;9,23232;-2,79412;4,20674
3,5884;9,28739;-2,81806;4,21871
3,5902;9,37119;-2,87313;4,21871
3,5945;9,49809;-2,95214;4,2235
3,5945;9,54119;-2,99284;4,21871
3,5958;9,57471;-3,05031;4,21632
3,5981;9,59146;-3,11256;4,22111
3,5998;9,63456;-3,21312;4,25463
3,6019;9,62498;-3,34241;4,30012
3,6039;9,57471;-3,39987;4,32406
3,6056;9,51485;-3,50761;4,39828
3,6078;9,48372;-3,56747;4,44617
3,6097;9,40471;-3,6393;4,54433
3,6153;9,16289;-3,78535;4,67602
3,6153;9,16289;-3,78535;4,67602
3,617;9,12219;-3,82366;4,70236
3,6183;9,01923;-3,86197;4,74545
3,6214;8,98092;-3,87394;4,77418
3,6219;8,9091;-3,87633;4,84122
3,6238;8,866;-3,87873;4,87474
3,6261;8,85642;-3,87633;4,93699
3,6277;8,84206;-3,85957;5,00403
3,6319;8,83727;-3,84521;5,03277
3,6379;8,77262;-3,80929;5,03755
3,638;8,77262;-3,80929;5,03755
3,6384;8,7391;-3,79971;5,01601
3,6386;8,6577;-3,77817;4,9777
3,64;8,55714;-3,77817;4,97051
3,6415;8,49968;-3,77338;4,96333
3,6441;8,37517;-3,7638;4,95615
3,6454;8,30813;-3,76619;4,95375
3,6478;8,15969;-3,78056;4,96094
3,6496;7,99448;-3,77338;4,98488
3,6553;7,78379;-3,77817;5,07586
3,6575;7,71435;-3,77098;5,10699
3,6584;7,64253;-3,76141;5,15248
3,6584;7,57549;-3,74943;5,21234
3,6618;7,44141;-3,71352;5,35839
3,6633;7,38873;-3,69915;5,44219
3,664;7,28099;-3,64887;5,66964
3,6666;7,17564;-3,57944;5,92583
3,6686;7,12297;-3,5531;6,04794
3,6706;7,03199;-3,5124;6,25145
3,6748;6,75904;-3,48367;6,63932
3,6748;6,75904;-3,48367;6,63932
3,6759;6,69679;-3,49325;6,74228
3,6781;6,63932;-3,51958;6,87396
3,6799;6,54355;-3,56268;7,04875
3,682;6,41905;-3,59141;7,24986
3,686;6,36159;-3,61057;7,36
3,686;6,24427;-3,64409;7,4845
3,688;6,11019;-3,67521;7,64492
3,6902;6,04076;-3,69197;7,72872
3,695;5,7702;-3,70634;7,94899
3,6964;5,7702;-3,70634;7,94899
3,6969;5,6888;-3,7231;8,00885
3,6982;5,52599;-3,76859;8,07349
3,6999;5,45655;-3,77577;8,1118
3,7022;5,27938;-3,82126;8,29377
3,7038;5,16206;-3,87873;8,3225
3,7055;5,10938;-3,89788;8,33447
3,7078;5,00882;-3,88112;8,34884
3,7099;4,93699;-3,87633;8,31771
3,7186;4,81489;-3,88351;8,18842
3,7187;4,81489;-3,88351;8,18842
3,7187;4,77418;-3,91943;8,14772
3,7187;4,6856;-4,00083;8,05913
3,7205;4,59701;-4,07745;7,9873
3,7227;4,55391;-4,11576;7,97533
3,7243;4,45335;-4,15646;8,00406
3,7269;4,3073;-4,17322;8,03998
3,7292;4,23068;-4,18519;8,08068
3,7308;4,09182;-4,23308;8,08786
3,7359;3,74704;-4,36476;7,96336
3,7359;3,74704;-4,39349;7,96336
3,736;3,66085;-4,4318;7,91308
3,7379;3,59141;-4,46532;7,86519
3,7418;3,45973;-4,54433;7,76942
3,7419;3,37353;-4,56588;7,68562
3,7458;3,34959;-4,56349;7,65929
3,746;3,32086;-4,53955;7,62337
3,7481;3,32325;-4,52279;7,60422
3,7501;3,3041;-4,47011;7,55633
3,7548;3,20833;-4,44138;7,43183
3,7548;3,20833;-4,44138;7,43183
3,7556;3,18917;-4,4318;7,4031
3,7579;3,19396;-4,3911;7,39352
3,7597;3,19636;-4,37434;7,39113
3,7615;3,19636;-4,33843;7,37197
3,7649;3,18199;-4,32885;7,35761
3,7662;3,17241;-4,31448;7,33845
3,7686;3,13411;-4,35997;7,23789
3,7702;3,11256;-4,38152;7,16367
3,7754;3,02636;-4,46532;7,04396
3,7754;3,02636;-4,46532;7,04396
3,7756;3,00242;-4,47729;7,02241
3,7775;2,98327;-4,53476;6,97213
3,7805;2,94975;-4,56109;6,941
3,7829;2,91862;-4,63532;6,94579
3,7837;2,90186;-4,66884;6,93382
3,7856;2,90665;-4,69996;6,85481
3,7882;2,93538;-4,74306;6,71834
3,7895;2,93059;-4,7694;6,68242
3,7946;2,90904;-4,73827;6,7734
3,7946;2,92102;-4,72151;6,8165
3,7955;2,93059;-4,71433;6,85241
3,7987;2,9258;-4,71672;6,87157
3,8001;2,9282;-4,7239;6,87157
3,8024;2,93299;-4,73348;6,85241
3,8039;2,94496;-4,7263;6,85481
3,8056;2,98087;-4,74066;6,8596
3,8077;2,99284;-4,75264;6,85241
3,8097;3,01679;-4,78855;6,85002
3,8154;3,1796;-4,91545;6,96973
3,8154;3,1796;-4,91545;6,96973
3,8163;3,22748;-4,92742;7,03438
3,8185;3,28016;-4,94178;7,12297
3,8198;3,34959;-4,93939;7,32409
3,8217;3,40226;-4,95375;7,51802
3,8236;3,40705;-4,97291;7,59464
3,8256;3,39987;-5,04713;7,78858
3,8276;3,45015;-5,11178;7,98491
3,8295;3,49325;-5,1429;8,06152
3,8367;3,4717;-5,40867;8,34644
3,8368;3,4717;-5,40867;8,34644
3,8368;3,40466;-5,48049;8,45658
3,8414;3,31128;-5,59063;8,75347
3,8414;3,31607;-5,61457;8,90431
3,8417;3,36396;-5,65528;9,18444
3,8439;3,32086;-5,75344;9,40232
3,8457;3,28016;-5,80612;9,51724
3,8495;3,1365;-5,89231;9,76385
3,8507;3,11735;-5,90907;9,99131
3,8553;3,19396;-5,93301;10,19243
3,8553;3,19396;-5,93301;10,19243
3,8559;3,1796;-5,9378;10,22834
3,8577;3,10777;-5,93301;10,30256
3,8595;2,94017;-5,9378;10,42707
3,8616;2,85876;-5,8971;10,51805
3,8639;2,94735;-5,71753;10,64734
3,866;3,02157;-5,57866;10,67847
3,8681;3,00003;-5,53077;10,66649
3,8702;2,94256;-5,41824;10,65931
3,8748;2,96651;-5,20515;10,57072
3,8748;2,99045;-5,14051;10,4965
3,8766;3,00721;-5,08305;10,40552
3,8784;3,04552;-5,02079;10,29538
3,88;3,10537;-4,88432;10,02004
3,8822;3,19636;-4,77418;9,69921
3,8841;3,24185;-4,74545;9,51724
3,8862;3,33044;-4,66165;9,17486
3,8882;3,37832;-4,63771;9,00487
3,89;3,4717;-4,58982;8,68164
3,896;3,7231;-4,47729;8,13335
3,896;3,7231;-4,47729;8,13335
3,8962;3,81647;-4,42701;8,04476
3,8984;4,00802;-4,31688;7,89871
3,9002;4,11815;-4,2666;7,82449
3,902;4,32885;-4,14449;7,72393
3,9042;4,52997;-4,09182;7,69759
3,9061;4,61137;-4,00802;7,63295
3,9083;4,79094;-3,92422;7,53957
3,9095;4,86756;-3,91225;7,52042
3,915;5,11178;-3,83563;7,45338
3,9161;5,11178;-3,83563;7,45338
3,9162;5,15487;-3,8476;7,4438
3,9191;5,24107;-3,86436;7,41267
3,9203;5,29853;-3,88591;7,34085
3,9226;5,32966;-3,95055;7,31212
3,924;5,36557;-4,00802;7,21874
3,9261;5,36078;-4,03914;7,17085
3,9285;5,34881;-4,12534;7,08226
3,9323;5,3536;-4,21871;6,98649
3,9365;5,33444;-4,38152;6,84284
3,9366;5,34402;-4,43659;6,80932
3,9366;5,33684;-4,48448;6,76143
3,9389;5,30811;-4,53236;6,70397
3,9407;5,26262;-4,61137;6,6513
3,9425;5,24107;-4,6425;6,61059
3,9445;5,18361;-4,69038;6,522
3,9465;5,10699;-4,76461;6,41666
3,9498;5,05192;-4,79334;6,34722
3,9514;4,95854;-4,84841;6,22511
3,9553;4,66165;-4,87953;5,92344
3,9553;4,66165;-4,87953;5,92344
3,9559;4,5994;-4,8915;5,84203
3,9582;4,54194;-4,90347;5,7726
3,9599;4,47251;-4,95854;5,67443
3,962;4,56588;-4,92263;5,31768
3,9694;5,03277;-4,74306;4,25941
3,9694;6,11498;-4,21632;2,28174
3,9695;6,63454;-3,82126;1,58022
3,9707;6,76861;-3,68718;1,31925
3,9754;6,85002;-3,17481;0,33999
3,9754;6,85002;-3,17481;0,33999
3,9766;7,26423;-3,012;0,22267
3,978;8,40869;-2,56906;0,27774
3,9798;8,51883;-2,44695;0,32562
3,9847;7,36718;-2,45892;-0,9601
3,9847;7,40789;-2,20752;-3,51001
3,9857;7,85562;-1,98246;-4,518
3,9885;9,10782;-1,35037;-5,93301
3,9904;10,64495;-0,97926;-6,38793
3,9972;12,28024;0,14605;-6,11019
3,9973;12,28024;0,14605;-6,11019
3,9973;12,70163;0,28971;-5,8564
4,0021;13,30259;0,36632;-5,26022
4,0021;13,37202;0,1652;-4,75742
4,0026;13,48934;0,21788;-4,29293
4,005;13,23795;0,0838;-3,07425
4,0065;11,93067;-0,51716;-1,98485
4,0087;11,15253;-0,85236;-1,40544
4,0096;10,20679;-0,98884;-0,04789
4,0151;9,20599;-0,9625;1,66163
4,0151;8,86121;-1,06545;2,01119
4,0157;8,6553;-1,19953;2,27935
4,0188;8,37278;-1,43896;2,60258
4,0204;7,47493;-2,18597;3,3041
4,0215;6,58426;-2,85876;3,73746
4,024;6,33525;-3,08143;3,8476
4,0255;6,14371;-3,39269;4,12773
4,0277;6,13653;-3,47888;4,20674
4,0296;5,88273;-3,73028;4,33364
4,0411;6,88354;-3,40466;3,8907
4,0411;6,88354;-3,40466;3,8907
4,0411;7,1517;-3,3041;3,93858
4,0411;6,98889;-3,48606;4,10618
4,0412;7,04635;-3,49564;3,89788
4,0419;7,4845;-3,40705;3,54353
4,0436;7,63295;-3,51001;3,32086
4,0453;8,14053;-3,53634;2,98087
4,0474;9,62977;-3,07425;2,9282
4,0519;10,21398;-2,92341;3,22988
4,0552;12,4191;-2,54033;2,81088
4,0552;12,4191;-2,54033;2,81088
4,0559;13,37442;-2,32245;2,3009
4,0579;15,00731;-2,16682;1,70472
4,0599;17,13343;-2,05189;1,16122
4,062;18,19888;-2,12612;1,15404
4,0641;19,71206;-2,61215;1,40783
4,0671;19,84136;-2,77257;1,5036
4,07;18,45268;-3,11735;1,93936
4,0702;15,42152;-3,79014;2,72947
4,0747;10,63776;-3,78774;3,78774
4,0757;9,65372;-3,61536;3,94816
4,076;9,05515;-3,41902;4,00802
4,0774;8,77262;-3,19875;3,97689
4,0794;8,84924;-2,70074;3,74704
4,0857;9,17007;-2,57863;3,50761
4,0858;9,98173;-2,86116;2,97608
4,0861;10,43425;-3,55789;2,23865
4,0883;10,47495;-3,91464;1,82683
4,0896;10,30735;-4,34321;1,11573
4,0952;9,69202;-4,20674;1,10615
4,0953;9,69202;-4,07027;1,10615
4,0958;9,534;-3,95534;1,30727
4,0974;9,3664;-3,87154;1,47248
4,1005;9,06951;-3,83802;1,58501
4,1021;8,74389;-3,91943;1,45093
4,1043;8,85403;-4,09421;1,24742
4,1061;9,33528;-4,60658;0,62012
4,1075;8,65051;-4,79094;0,02394
4,1095;8,16687;-4,80052;-0,14605
4,1145;7,4869;-3,98647;1,02475
4,1146;7,4869;-3,98647;1,02475
4,1158;7,57788;-3,6393;1,44854
4,1176;7,72872;-3,09819;2,04711
4,1194;7,75506;-2,94017;2,18358
4,1214;7,69999;-2,77496;2,19794
4,1233;7,84125;-2,83243;2,05429
4,1261;8,10462;-2,98087;1,925
4,1277;8,29137;-3,27537;1,5491
4,1294;8,41348;-3,44776;1,33361
4,1352;8,57629;-4,03914;1,18277
4,1354;8,57629;-4,03914;1,18277
4,1359;8,59305;-4,12055;1,11094
4,1378;8,63136;-4,20435;1,13249
4,1396;8,73192;-4,12773;1,48445
4,1414;8,8229;-4,07027;1,72388
4,1434;9,02163;-3,929;2,33921
4,1453;9,10782;-3,78056;2,82046
4,1474;9,12937;-3,75662;2,98566
4,1495;9,07909;-3,58662;3,37114
4,1551;10,31693;-2,90186;2,45892
4,1551;10,31693;-2,90186;2,45892
4,1554;11,20281;-3,17002;0,85715
4,1573;12,09109;-3,59141;-0,88109
4,1594;12,68726;-4,30012;-2,14288
4,1613;12,12461;-4,63532;-1,32882
4,1634;11,78941;-4,69278;-0,74462
4,1665;11,21957;-4,69757;0,26816
4,1675;11,01845;-4,66165;0,73265
4,1704;10,80057;-4,52279;1,40783
4,1745;10,52044;-4,46293;1,95612
4,1747;10,52044;-4,46293;1,95612
4,1753;10,3313;-4,49884;1,96091
4,1773;9,65132;-4,56828;1,93697
4,1794;9,21317;-4,53955;1,96091
4,1825;8,05434;-3,93379;1,80289
4,1837;6,67045;-3,21312;1,58262
4,1856;4,86517;-2,54751;2,56906
4,1882;8,02082;-4,10858;1,94894
4,1899;10,44862;-4,96094;1,08221
4,1945;14,03284;-6,97452;1,32164
4,1947;14,03284;-6,97452;1,32164
4,1954;13,69046;-6,9434;2,02795
4,1975;12,27784;-6,55074;3,27297
4,1995;10,59945;-6,33046;3,40466
4,2021;9,88596;-5,80133;2,91623
4,2046;8,87797;-5,50204;2,15964
4,2055;8,68643;-5,43022;2,02556
4,2075;9,01923;-5,15966;1,88908
4,2093;9,39992;-4,99685;2,19555
4,2145;9,38795;-5,0184;2,5499
4,2145;9,30176;-5,03516;2,54033
4,2214;9,24908;-5,02798;2,49962
4,2214;9,31133;-4,9753;2,39906
4,2215;9,38795;-4,97051;2,13809
4,2221;9,41189;-4,98249;2,00401
4,2242;10,12299;-4,93699;1,92739
4,2273;11,6697;-4,7694;2,0088
4,2282;12,22756;-4,61616;1,75261
4,2297;12,89078;-4,2642;1,2953
4,2353;13,16133;-3,61296;1,27854
4,2354;13,16133;-3,61296;1,27854
4,2361;13,2571;-3,36396;1,35516
4,2377;13,39597;-3,08143;1,30727
4,2397;13,38878;-2,76778;1,52276
4,2416;12,71839;-2,87792;2,04471
4,2439;12,30897;-3,00003;2,32245
4,2456;11,59787;-3,25861;2,77736
4,2476;11,15253;-3,46452;3,10777
4,2495;11,01845;-3,53634;3,20593
